iata,timezone,gmt_offset,offset_hours,name,city_code,country_id,latitude,longitude,elevation,icao
SYB,America/Anchorage,GMT -9:00,-9,Seal Bay,SYB,US,58.166668,-152.5,1299,
SYF,America/Vancouver,GMT -8:00,-8,Silva Bay,SYF,CA,49.15,-123.69722,0,
TCT,America/Anchorage,GMT -9:00,-9,Takotna,TCT,US,62.99175675,-156.033238424518,825,PPCT
SXH,Pacific/Port_Moresby,GMT +10:00,10,Sehulea,SXH,PG,-9.96508625,151.162070794876,22,AYSL
NGD,America/Tortola,GMT -4:00,-4,Captain Auguste George,NGD,VG,18.716667,-64.3,236,TUPA
THW,Asia/Colombo,GMT +5:00,5,Harbour SPB,TRR,LK,8.569151,81.23291,0,
TIG,Pacific/Port_Moresby,GMT +10:00,10,Tingwon,TIG,PG,-2.6,149.78334,30,
TLP,Pacific/Port_Moresby,GMT +10:00,10,Tumolbil,TLP,PG,-4.7744129,141.012953774115,3590,AYQL
TLT,America/Anchorage,GMT -9:00,-9,Tuluksak Airport,TLT,US,61.0985829,-160.9660798,30,TLT
ARE,America/Puerto_Rico,GMT -4:00,-4,Arecibo,ARE,PR,18.4506187,-66.6742983331904,19,TJAB
AUA,America/Aruba,GMT -4:00,-4,Reina Beatrix International Airport,AUA,AW,12.502222,-70.013885,36,TNCA
AXA,America/Anguilla,GMT -4:00,-4,Clayton J. Lloyd International Airport,AXA,AI,18.2054832,-63.0560818822407,114,TQPF
CRU,America/Grenada,GMT -4:00,-4,Carriacou Island,CRU,GD,12.476431,-61.4714118711254,22,TGPZ
TKL,America/Anchorage,GMT -9:00,-9,Taku SPB,TKL,US,58,-134,0,TKL
EIS,America/Tortola,GMT -4:00,-4,Terrance B. Lettsome International Airport,EIS,VG,18.4457823,-64.5394673363249,26,TUPJ
TNW,America/Guayaquil,GMT -5:00,-5,Jumandy,TNW,EC,62.666195,-153.7112,1234,SEJD
TOK,Pacific/Port_Moresby,GMT +10:00,10,Torokina,TOK,PG,-6.233333,155.33333,130,
TOV,America/Tortola,GMT -4:00,-4,West End SPB,TOV,VG,18.45,-64.583336,0,
TSG,America/Anchorage,GMT -9:00,-9,Intermediate,TSG,US,63.35,-143.5,1549,TSG
TSI,Pacific/Port_Moresby,GMT +10:00,10,Tsili Tsili,TSI,PG,-6.85,146.35,500,
TUT,Pacific/Port_Moresby,GMT +10:00,10,Tauta,TUT,PG,-5.5,145.56667,4200,
MQJ,Asia/Srednekolymsk,GMT +11:00,11,Moma,MQJ,RU,66.4511768,143.258439062884,613,UEMA
UNI,America/St_Vincent,GMT -4:00,-4,Union Island,UNI,VC,13.5,-61,16,TVSU
BDA,Atlantic/Bermuda,GMT -4:00,-4,L.F. Wade International Airport,BDA,BM,32.3616236,-64.6657551384455,19,TXKF
BQU,America/St_Vincent,GMT -4:00,-4,J. F. Mitchell,BQU,VC,12.98875915,-61.2611288915895,29,TVSB
TZO,Indian/Antananarivo,GMT +3:00,3,Tsimiroro,TZO,MG,-18.345064,45.015643,755,
CIW,America/St_Vincent,GMT -4:00,-4,Canouan Island,CIW,VC,12.7,-61.316666,0,TVSC
CMJ,Asia/Taipei,GMT +8:00,8,Chi Mei,CMJ,TW,23.25,119.416664,0,RCCM
KVM,Asia/Anadyr,GMT +12:00,12,Markovo Airport,KVM,RU,64.66665715,170.411727572549,0,UHMO
AEM,Asia/Vladivostok,GMT +10:00,10,Amgu,AEM,RU,45.8414555,137.673640885763,22,UHTG
BVV,Asia/Sakhalin,GMT +11:00,11,Burevestnik AFB,BVV,RU,44.928646,147.61337,59,UHSB
EDN,America/Chicago,GMT -6:00,-6,Enterprise Muni Airport,EDN,US,31.2997,-85.8998,377,UHWE
UGB,America/Anchorage,GMT -9:00,-9,Ugashik Bay,PIP,US,57.552223,-157.55112,132,UGB
SBT,Asia/Dushanbe,GMT +5:00,5,Sabetta,SBT,RU,72.1028,71.25,101,USDA
LHU,Africa/Windhoek,GMT +2:00,2,Lianshulu,LHU,NA,-18.1163087,23.3924459,3143,
KKQ,Asia/Yekaterinburg,GMT +5:00,5,Krasnoselkup,KKQ,RU,65.71956255,82.4590972038872,101,USDP
AAQ,Europe/Moscow,GMT +3:00,3,Anapa Airport,AAQ,RU,45.00265265,37.3449831372332,137,URKA
BNH,America/New_York,GMT -5:00,-5,Barnes,HFD,US,41.766666,-72.683334,52,MA87
USO,Pacific/Port_Moresby,GMT +10:00,10,Usino,USO,PG,-5.5,145.43333,430,
GMV,America/Denver,GMT -7:00,-7,Monument Valley,GMV,US,37.0175832,-110.202261801301,5131,UT25
UUU,Pacific/Port_Moresby,GMT +10:00,10,Manumu,UUU,PG,-8.999722,147.46666,3828,
ULV,Europe/Samara,GMT +4:00,4,Baratayevka,ULY,RU,54.2692271,48.2249018637772,463,UWLL
UZM,America/Cambridge_Bay,GMT -7:00,-7,Hope Bay,UZM,CA,68.15850165,-106.61625764888,65,
SVV,America/Caracas,GMT -4:00,-4,San Salvador De,SVV,VE,7,-62,600,
KCT,Asia/Colombo,GMT +5:00,5,Koggala Airport,KCT,LK,5.9941046,80.3205948,10,VCCK
ADP,Asia/Colombo,GMT +5:00,5,Ampara,ADP,LK,7.3385247,81.625224246467,144,VCCG
BTC,Asia/Colombo,GMT +5:00,5,Batticaloa,BTC,LK,7.70607375,81.6752024015566,19,VCCB
DEP,Asia/Kolkata,GMT +5:00,5,Deparizo,DEP,IN,27.35,94,1115,VEDZ
HRI,Asia/Colombo,GMT +5:00,5,Mattala Rajapaksa International Airport,HRI,LK,6.28627825,81.1225232733857,137,VCRI
IXH,Asia/Kolkata,GMT +5:00,5,Kailashahar,IXH,IN,24.3085982,92.0070366789366,78,VEKR
KTV,America/Caracas,GMT -4:00,-4,Kamarata,KTV,VE,5.75,-62.416668,1770,SVKM
SPB,America/St_Thomas,GMT -4:00,-4,SPB,STT,VI,18.35,-64.916664,833,VI22
SSB,America/St_Thomas,GMT -4:00,-4,SPB,STX,VI,17.75,-64.75,433,VI32
VIV,Pacific/Port_Moresby,GMT +10:00,10,Vivigani,VIV,PG,-9.330556,150.34166,36,
AGR,Asia/Kolkata,GMT +5:00,5,Kheria,AGR,IN,27.158333,77.962776,574,VIAG
AIP,Pacific/Majuro,GMT +12:00,12,Ailinglapalap Island,AIP,MH,7.266667,168.81667,0,VIAX
AOU,Asia/Vientiane,GMT +7:00,7,Attopeu,AOU,LA,14.8,106.833336,288,VLAP
HOE,Asia/Vientiane,GMT +7:00,7,Houeisay,HOE,LA,20.5,103.75,2234,VLHS
LUA,Asia/Kathmandu,GMT +5:00,5,Lukla,LUA,NP,27.68660125,86.7291649671338,9225,VNLK
MFM,Asia/Macau,GMT +8:00,8,Macau International Airport,MFM,MO,22.149929,113.589360739794,0,VMMC
KTM,Asia/Kathmandu,GMT +5:00,5,Tribhuvan International Airport,KTM,NP,27.6939119,85.3582197389141,4390,VNKT
TPJ,Asia/Kathmandu,GMT +5:00,5,Taplejung Suketar,TPJ,NP,27.35088365,87.6956525967111,7990,VNTJ
PPL,Asia/Kathmandu,GMT +5:00,5,Phaplu,PPL,NP,27.51801345,86.5851493453187,8149,VNPL
RHP,Asia/Kathmandu,GMT +5:00,5,Ramechhap,RHP,NP,27.333332,86.083336,3326,VNRC
BHP,Asia/Kathmandu,GMT +5:00,5,Bhojpur,BHP,NP,27.1473179,87.0514368058132,3904,VNBJ
BHR,Asia/Kathmandu,GMT +5:00,5,Bharatpur Airport,BHR,NP,27.676911,84.4288969802641,613,VNBP
BJH,Asia/Kathmandu,GMT +5:00,5,Bajhang,BJH,NP,29.55,81.25,5580,VNBG
BJU,Asia/Kathmandu,GMT +5:00,5,Bajura Airport,BJU,NP,29.366667,81.333336,4130,VNBR
DNP,Asia/Kathmandu,GMT +5:00,5,Dang,DNP,NP,28.1121283,82.2903094,2027,VNDG
DOP,Asia/Kathmandu,GMT +5:00,5,Dolpa,DOP,NP,28.9853814,82.8190021395059,8182,VNDP
JIR,Asia/Kathmandu,GMT +5:00,5,Jiri,JIR,NP,27.6258495,86.2306576,5944,VNJI
TMI,Asia/Kathmandu,GMT +5:00,5,Tumling Tar Airport,TMI,NP,27.3,87.2,1700,VNTR
BKK,Asia/Bangkok,GMT +7:00,7,Suvarnabhumi Airport,BKK,TH,13.68187665,100.748580277189,29,VTBS
CBD,Asia/Kolkata,GMT +5:00,5,Car Nicobar,CBD,IN,9.156225,92.8215167,26,VOCX
GKK,Indian/Maldives,GMT +5:00,5,Kooddoo Airport,GKK,MV,0.730833,73.433056,78,VRMO
NYU,Asia/Rangoon,GMT +6:00,6,Nyaung U Airport,NYU,MM,21.17631445,94.9295399505769,318,VYBG
GWA,Asia/Rangoon,GMT +6:00,6,Gwa,GWA,MM,21,94,3959,VYGW
HEH,Asia/Rangoon,GMT +6:00,6,Heho Airport,HEH,MM,20.74775785,96.7926685945929,3828,VYHH
HKT,Asia/Bangkok,GMT +7:00,7,Phuket International Airport,HKT,TH,8.11013195,98.305815277192,29,VTSP
KOP,Asia/Bangkok,GMT +7:00,7,Nakhon Phanom Airport,KOP,TH,17.4,104.75,587,VTUW
KET,Asia/Rangoon,GMT +6:00,6,Keng Tung Airport,KET,MM,21.3,99.61667,2798,VYKG
KYP,Asia/Rangoon,GMT +6:00,6,Kyaukpyu Airport,KYP,MM,19.42229405,93.5352778434912,20,VYKP
LSH,Asia/Rangoon,GMT +6:00,6,Lashio,LSH,MM,22.980234,97.7508976759979,2493,VYLS
KAW,Asia/Rangoon,GMT +6:00,6,Kawthaung Airport,KAW,MM,10.04976155,98.5391223682277,180,VYKT
AKY,Asia/Rangoon,GMT +6:00,6,Civil Airport,AKY,MM,20.130278,92.88028,26,VYSW
BUI,Asia/Jayapura,GMT +9:00,9,Bokondini,BUI,ID,-2,133.58333,541,WAJB
MDL,Asia/Rangoon,GMT +6:00,6,Mandalay International Airport,MDL,MM,21.940052,96.0875,223,VYMD
FBS,America/Los_Angeles,GMT -8:00,-8,Friday Harbor SPB,FBS,US,48.54361,-123.00611,0,W33
KOX,Asia/Jayapura,GMT +9:00,9,Kokonao,KOX,ID,-4.7101186,136.434491001428,59,WABN
ILA,Asia/Jayapura,GMT +9:00,9,Illaga,ILA,ID,-3.65,133.73334,0,WABL
MGK,Asia/Rangoon,GMT +6:00,6,Mong Ton,MGK,MM,20.2966995,98.8989029,1578,VYMT
NBX,Asia/Jayapura,GMT +9:00,9,Nabire,NBX,ID,-3.366667,135.43333,0,WABI
PRU,Asia/Rangoon,GMT +6:00,6,Prome,PRU,MM,18.8256187,95.2675296660729,141,VYPY
PAU,Asia/Rangoon,GMT +6:00,6,Pauk,PAU,MM,21.44900345,94.4865661719705,488,VYPK
RCE,America/Los_Angeles,GMT -8:00,-8,Roche Harbor,RCE,US,48.6116145,-123.13889,75,WA09
RSJ,America/Los_Angeles,GMT -8:00,-8,Rosario SPB,RSJ,US,48.63333,-122.85,715,W49
WAD,Indian/Antananarivo,GMT +3:00,3,Andriamena,WAD,MG,-17.4505982,47.5129448069837,2578,
WAB,Pacific/Port_Moresby,GMT +10:00,10,Wabag,WAB,PG,-5.483333,143.73334,6827,
MDP,Asia/Jayapura,GMT +9:00,9,Mindiptana,MDP,ID,-5.833333,140.83333,216,WAKD
LII,Asia/Jayapura,GMT +9:00,9,Mulia,LII,ID,-3.701514,137.95983994203,6527,WABQ
UBR,Asia/Jayapura,GMT +9:00,9,Ubrub,UBR,ID,-3.67572165,140.884410537029,1370,WAJU
MKQ,Asia/Jayapura,GMT +9:00,9,Mopah Airport,MKQ,ID,-8.516667,140.5,49,WAKK
KEI,Asia/Jayapura,GMT +9:00,9,Kepi,KEI,ID,-6.5412524,139.331544051689,67,WAKP
KWB,Asia/Jakarta,GMT +7:00,7,Karimunjawa,KWB,ID,-5.7990851,110.47588289379,35,WARU
BEJ,Asia/Makassar,GMT +8:00,8,Kalimarau Airport,BEJ,ID,2.166667,117.7,49,WAQT
BJK,Asia/Jayapura,GMT +9:00,9,Benjina,BJK,ID,-6.06609595,134.273971624621,82,WAPK
BYQ,Asia/Makassar,GMT +8:00,8,Bunyu,BYQ,ID,3.583333,117.833336,0,WALV
MAL,Asia/Jayapura,GMT +9:00,9,Mangole,MAL,ID,-1.833333,125.916664,564,WAPE
LUV,Asia/Jayapura,GMT +9:00,9,Langgur Airport,LUV,ID,-5.666667,132.71666,78,WAPF
DOB,Asia/Jayapura,GMT +9:00,9,Dobo Airport,DOB,ID,-5.75,134,0,WAPD
DTD,Asia/Makassar,GMT +8:00,8,Datadawai,DTD,ID,0.621316,116.60037,206,WALJ
GLX,Asia/Jayapura,GMT +9:00,9,Galela,GLX,ID,1.833333,127.833336,538,WAMA
OKL,Asia/Jayapura,GMT +9:00,9,Oksibil,OKL,ID,-5.1,140.66667,1558,WAJO
LSU,Asia/Kuching,GMT +8:00,8,Long Sukang,LSU,MY,4.553006,115.4947218997,1259,WBGU
KDI,Asia/Makassar,GMT +8:00,8,Haluoleo Airport,KDI,ID,-4.0797433,122.422675237369,538,WAWW
MKM,Asia/Kuching,GMT +8:00,8,Mukah Airport,MKM,MY,2.8821367,112.044087806413,49,WBGK
KPI,Asia/Kuching,GMT +8:00,8,Kapit,KPI,MY,2.0102839,112.9317606,65,WBGP
LDU,Asia/Kuching,GMT +8:00,8,Lahad Datu Airport,LDU,MY,5.03246825,118.324307087216,45,WBKD
KGU,Asia/Kuching,GMT +8:00,8,Keningau,KGU,MY,5.3554763,116.1650289,1036,WBKG
LBU,Asia/Kuching,GMT +8:00,8,Labuan Airport,LBU,MY,5.30240635,115.250648888398,101,WBKL
KSR,America/Anchorage,GMT -9:00,-9,Federal No 1,KSR,US,56.233334,-160.23306,13,WAWH
BBN,Asia/Kuching,GMT +8:00,8,Bario Airport,BBN,MY,3.683333,115.46667,3497,WBGZ
BKM,Asia/Kuching,GMT +8:00,8,Bakalalan,BKM,MY,3.966667,115.61667,3087,WBGQ
BSE,Asia/Kuching,GMT +8:00,8,Sematan,BSE,MY,1.81320515,109.764410128278,65,WBGN
BUW,Asia/Makassar,GMT +8:00,8,Baubau Airport,BUW,ID,-5.466667,122.63333,534,WAWB
BXB,Asia/Jayapura,GMT +9:00,9,Babo,BXB,ID,-2.52683255,133.441182352371,42,WASO
MUR,Asia/Kuching,GMT +8:00,8,Marudi Airport,MUR,MY,4.17861775,114.330937760673,49,WBGM
LGL,Asia/Kuching,GMT +8:00,8,Long Lellang,LGL,MY,4.183333,114.25,1400,WBGF
MZV,Asia/Kuching,GMT +8:00,8,Mulu Airport,MZV,MY,4.05234795,114.810468662365,111,WBMU
PAY,Asia/Kuching,GMT +8:00,8,Pamol,PAY,MY,5.993056,117.39445,65,WBKP
RNU,Asia/Kuching,GMT +8:00,8,Ranau,RNU,MY,5.9559637,116.6793387,1643,WBKR
WBB,America/Anchorage,GMT -9:00,-9,Stebbins Airport,WBB,US,63.5153856,-162.2852396,26,WBB
WBC,Pacific/Port_Moresby,GMT +10:00,10,Wapolu,WBC,PG,-9.316667,150.35,32,AYWJ
BTH,Asia/Jakarta,GMT +7:00,7,Hang Nadim International Airport,BTH,ID,1.1219929,104.115708055491,45,WIDD
MWK,Asia/Jakarta,GMT +7:00,7,Matak,MWK,ID,3.3,106.26667,242,WIOM
LMU,Asia/Jakarta,GMT +7:00,7,Letung Airport,LMU,ID,2.9642438,105.754213558221,33,WIDL
GNS,Asia/Jakarta,GMT +7:00,7,Gunungsitoli Airport,GNS,ID,1.25,97.5,360,WIMB
PKU,Asia/Jakarta,GMT +7:00,7,Sultan Syarif Kasim II International Airport,PKU,ID,0.45756595,101.440153194186,170,WIBB
WGU,Pacific/Port_Moresby,GMT +10:00,10,Wagau,WGU,PG,-6.8,146.8,4550,
WED,Pacific/Port_Moresby,GMT +10:00,10,Wedau,WED,PG,-10.09498645,150.083594198861,59,
MPB,America/New_York,GMT -5:00,-5,Miami Sea Plane Base,MIA,US,25.75,-80.166664,0,X44
QPG,Asia/Singapore,GMT +8:00,8,Paya Lebar,SIN,SG,1.35248525,103.899890765297,65,WSAP
PKG,Asia/Kuala_Lumpur,GMT +8:00,8,Pangkor Airport,PKG,MY,4.216667,100.7,39,WMPA
ABU,Asia/Makassar,GMT +8:00,8,Haliwen Airport,ABU,ID,-9.133333,124.88333,1250,WATA
AUT,Asia/Dili,GMT +9:00,9,Atauro,AUT,ID,-8.2435667,125.6066862,42,WPAT
RDN,Asia/Kuala_Lumpur,GMT +8:00,8,LTS Pulau Redang,RDN,MY,5.7652264,103.005055523632,55,WMPR
DTR,America/Los_Angeles,GMT -8:00,-8,Decatur Island,DTR,US,48.5034859,-122.813495,39,WN07
XSP,Asia/Singapore,GMT +8:00,8,Seletar,SIN,SG,1.366667,103.96667,91,WSSL
UGI,America/Anchorage,GMT -9:00,-9,Uganik,UGI,US,57.88333,-153.5,0,
XBB,America/Vancouver,GMT -8:00,-8,Blubber Bay,XBB,CA,50,-123,0,
AAB,Australia/Brisbane,GMT +10:00,10,Arrabury Airport,AAB,AU,-26.6967835,141.049092,328,YARY
BKP,Australia/Brisbane,GMT +10:00,10,Barkly Downs,BKP,AU,-20.4905978,138.4727656,797,YBAW
ABG,Australia/Brisbane,GMT +10:00,10,Abingdon,ABG,AU,-17.666668,143.2,600,YABI
ABH,Australia/Brisbane,GMT +10:00,10,Alpha,ABH,AU,-23.65,146.63333,1190,YAPH
ADO,Australia/Adelaide,GMT +10:00,10,Andamooka,ADO,AU,-31.016666,137.15,442,YAMK
BKQ,Australia/Brisbane,GMT +10:00,10,Blackall Airport,BKQ,AU,-24.42789765,145.436253230563,875,YBCK
BQW,Australia/Perth,GMT +8:00,8,Balgo Hills,BQW,AU,-20.183332,127.8,1135,YBGO
AMT,Australia/Adelaide,GMT +10:00,10,Amata,AMT,AU,-26.766666,132.03334,1748,YAMT
AMX,Australia/Darwin,GMT +9:00,9,Ammaroo,AMX,AU,-21.7383003,135.2420044,1259,YAMM
ASP,Australia/Darwin,GMT +9:00,9,Alice Springs Airport,ASP,AU,-23.8062855,133.897735004991,1758,YBAS
BRK,Australia/Sydney,GMT +11:00,11,Bourke,BRK,AU,-30.083332,145.93333,337,YBKE
AUD,Australia/Brisbane,GMT +10:00,10,Augustus Downs,AUD,AU,-18.5149994,139.878006,98,YAGD
AUU,Australia/Brisbane,GMT +10:00,10,Aurukun Mission,AUU,AU,-13.166667,142.25,200,YAUR
MRP,Australia/Adelaide,GMT +10:00,10,Marla,MRP,AU,-27,135,564,YALA
YAJ,America/Vancouver,GMT -8:00,-8,Lyall Harbour,YAJ,CA,48.7984705,-123.2023758,0,
BXF,Australia/Perth,GMT +8:00,8,Belburn,BXF,AU,-17.545555,128.30779,784,YBEB
BZP,Australia/Brisbane,GMT +10:00,10,Bizant,BZP,AU,-15.216667,144.63333,190,YBIZ
CTL,Australia/Brisbane,GMT +10:00,10,Charleville Airport,CTL,AU,-26.4132996,146.2619934,977,YBCV
GYL,Australia/Perth,GMT +8:00,8,Argyle,GYL,AU,-16.333332,128.66667,285,YARG
YAQ,America/Vancouver,GMT -8:00,-8,Maple Bay,YAQ,CA,48.803377,-123.5999202,0,
YBH,America/Vancouver,GMT -8:00,-8,Bull Harbour,YBH,CA,50.9143849,-127.9355689,0,
YBJ,America/Montreal,GMT -5:00,-5,Baie Johan Beetz,YBJ,CA,50.5,-62.916668,501,
AVG,Australia/Darwin,GMT +9:00,9,Auvergne,AVG,AU,-15.6852565,130.0083823,45,YAUV
AWN,Australia/Adelaide,GMT +10:00,10,Alton Downs,AWN,AU,-26.25,138.66667,104,YADS
AWP,Australia/Darwin,GMT +9:00,9,Austral Downs Airport,AWP,AU,-20.4940024,137.7652929,672,YAUS
AXC,Australia/Brisbane,GMT +10:00,10,Aramac,AXC,AU,-22.95728355,145.248328645763,751,YAMC
AXL,Australia/Darwin,GMT +9:00,9,Alexandria,AXL,AU,-19.083332,136.66667,751,YALX
AYL,Australia/Darwin,GMT +9:00,9,Anthony Lagoon,AYL,AU,-18.0197941,135.5420203,711,YANL
AYQ,Australia/Darwin,GMT +9:00,9,Connellan Airport,AYQ,AU,-25.18184745,130.975767814586,1591,YAYE
BCI,Australia/Brisbane,GMT +10:00,10,Barcaldine Airport,BCI,AU,-23.56550565,145.302062939467,846,YBAR
BDD,Australia/Brisbane,GMT +10:00,10,Badu Island,BDD,AU,-10.14901485,142.173059259056,16,YBAU
BEE,Australia/Perth,GMT +8:00,8,Beagle Bay,BEE,AU,-16.966667,122.666664,19,YBGB
BEU,Australia/Brisbane,GMT +10:00,10,Bedourie,BEU,AU,-24.23,139.445,301,YBIE
BFC,Australia/Brisbane,GMT +10:00,10,Bloomfield,BFC,AU,-15.8736,145.3300018,59,YBMD
BIW,Australia/Perth,GMT +8:00,8,Billiluna,BIW,AU,-19.566668,127.166664,1105,YBIL
CMA,Australia/Brisbane,GMT +10:00,10,Cunnamulla,CMA,AU,-28.03324135,145.6239117,606,YCMU
BIP,Australia/Brisbane,GMT +10:00,10,Bulimba,BIP,AU,-16.15,143.75,715,YBWM
BME,Australia/Perth,GMT +8:00,8,Broome Airport,BME,AU,-17.9492125,122.23069434862,32,YBRM
BMP,Australia/Brisbane,GMT +10:00,10,Brampton Island,BMP,AU,-20.783333,149.23334,0,YBPI
BOX,Australia/Darwin,GMT +9:00,9,Borroloola,BOX,AU,-16.07668335,136.303100148385,52,YBRL
PPP,Australia/Brisbane,GMT +10:00,10,Whitsunday Coast Airport,PPP,AU,-20.4923508,148.553469936362,55,YBPN
NIF,Australia/Perth,GMT +8:00,8,Nifty Airport,NIF,AU,-21.6709193,121.588329,964,YCNF
ODL,Australia/Adelaide,GMT +10:00,10,Cordillo Downs,ODL,AU,-26.7453003,140.6380005,177,YCOD
DCN,Australia/Perth,GMT +8:00,8,RAAF Curtin,DRB,AU,-17.580804,123.82154363476,236,YCIN
YBQ,America/Vancouver,GMT -8:00,-8,Telegraph Harbour,YBQ,CA,48.9820506,-123.6713198,0,
YCF,America/Vancouver,GMT -8:00,-8,Cortes Bay,YCF,CA,50.0619618,-124.9307509,0,
LLG,Australia/Brisbane,GMT +10:00,10,Chillagoe,LLG,AU,-17.13798145,144.528627755824,1110,YCGO
BRT,Australia/Darwin,GMT +9:00,9,Bathurst Island,BRT,AU,-11.76157225,130.613793625864,49,YBTI
BTD,Australia/Darwin,GMT +9:00,9,Brunette Downs,BTD,AU,-18.63357715,135.940954306922,695,YBRU
BVW,Australia/Brisbane,GMT +10:00,10,Batavia Downs,BVW,AU,-12.65,143.21666,928,YBTV
BVZ,Australia/Perth,GMT +8:00,8,Beverley Springs,BVZ,AU,-15,124,0,YBYS
BWB,Australia/Perth,GMT +8:00,8,Barrow Island,BWB,AU,-20.783333,115.416664,98,YBWX
BYP,Australia/Perth,GMT +8:00,8,Barimunya Airport,BYP,AU,-22.67434605,119.165602908837,2080,YBRY
BZD,Australia/Sydney,GMT +11:00,11,Balranald,BZD,AU,-34.6240084,143.5764236,193,YBRN
CBI,Australia/Hobart,GMT +11:00,11,Cape Barren Island,CBI,AU,-40.333332,148.16667,0,YCBN
CBX,Australia/Sydney,GMT +11:00,11,Condobolin,CBX,AU,-33.86667,148.25,1394,YCDO
CBY,Australia/Brisbane,GMT +10:00,10,Canobie,CBY,AU,-19.4788726,140.9273389,213,YCBE
CCL,Australia/Brisbane,GMT +10:00,10,Chinchilla,CCL,AU,-26.77207445,150.619946415279,1017,YCCA
CED,Australia/Adelaide,GMT +10:00,10,Ceduna Airport,CED,AU,-32.13056755,133.707309543082,39,YCDU
CFH,Australia/Adelaide,GMT +10:00,10,Clifton Hills,CFH,AU,-27,139,88,YCFH
CFI,Australia/Darwin,GMT +9:00,9,Camfield,CFI,AU,-17.0216999,131.3269958,367,YCFD
CKI,Australia/Darwin,GMT +9:00,9,Croker Island,CKI,AU,-11.2,132.53334,22,YCKI
CML,Australia/Brisbane,GMT +10:00,10,Camooweal,CML,AU,-19.933332,138.11667,728,YCMW
CMQ,Australia/Brisbane,GMT +10:00,10,Clermont,CMQ,AU,-22.866667,147.5,977,YCMT
CNC,Australia/Brisbane,GMT +10:00,10,Coconut Island,CNC,AU,-10.0500321,143.070789343682,22,YCCT
CNJ,Australia/Brisbane,GMT +10:00,10,Cloncurry Airport,CNJ,AU,-20.668905,140.50851,606,YCCY
CPD,Australia/Adelaide,GMT +10:00,10,Coober Pedy Airport,CPD,AU,-29.0412822,134.722585921769,767,YCBP
CRB,Australia/Sydney,GMT +11:00,11,Collarenebri,CRB,AU,-29.524299,148.5768224,462,YCBR
NLF,Australia/Brisbane,GMT +10:00,10,Darnley Island,NLF,AU,-9.5790591,143.779592982956,141,YDNI
KCE,Australia/Brisbane,GMT +10:00,10,Collinsville,KCE,AU,-20.55,147.86667,180,YCSV
CCW,Australia/Adelaide,GMT +10:00,10,Cowell,CCW,AU,-33.63333,136.83333,616,YCWL
CDA,Australia/Darwin,GMT +9:00,9,Cooinda,CDA,AU,-12.90328085,132.533010524814,32,YCOO
CDQ,Australia/Brisbane,GMT +10:00,10,Croydon,CDQ,AU,-18.3,142.25,344,YCRY
CFP,Australia/Brisbane,GMT +10:00,10,Carpentaria Downs,CFP,AU,-18.783333,144.35,1673,YCPN
CJF,Australia/Perth,GMT +8:00,8,Coondewanna Airport,CJF,AU,-22.9642029,118.8123347,2267,YCWA
COY,Australia/Perth,GMT +8:00,8,Coolawanyah,COY,AU,-21.85,117.75,1151,YCWY
CUG,Australia/Sydney,GMT +11:00,11,Cudal,CUG,AU,-32,151,846,YCUA
CUQ,Australia/Brisbane,GMT +10:00,10,Coen,CUQ,AU,-13.76219095,143.115757262132,498,YCOE
CUY,Australia/Perth,GMT +8:00,8,Cue,CUY,AU,-27.4469307,117.9177756,1430,YCUE
CWR,Australia/Adelaide,GMT +10:00,10,Cowarie,CWR,AU,-27.7125889,138.32563455173,49,YCWI
CXQ,Australia/Perth,GMT +8:00,8,Christmas Creek,CXQ,AU,-18.866667,125.916664,534,YCRK
CYG,Australia/Melbourne,GMT +11:00,11,Corryong,CYG,AU,-36.25,147.9,1551,YCRG
DDN,Australia/Brisbane,GMT +10:00,10,Delta Downs,DDN,AU,-16.916668,141.3,45,YDLT
DFP,Australia/Brisbane,GMT +10:00,10,Drumduff,DFP,AU,-16,143.33333,416,YDDF
DGD,Australia/Perth,GMT +8:00,8,Dalgaranga,DGD,AU,-27.818056,117.30139,1371,YDGA
DHD,Australia/Brisbane,GMT +10:00,10,Durham Downs,DHD,AU,-26.1,149.08333,1020,YDRH
DKI,Australia/Brisbane,GMT +10:00,10,Dunk Island,DKI,AU,-17.9371869,146.140759,49,YDKI
DKV,Australia/Darwin,GMT +9:00,9,Docker River,DKV,AU,-24.85969965,129.122156884423,1896,YDVR
DLK,Australia/Adelaide,GMT +10:00,10,Dulkaninna,DLK,AU,-29.016666,139.46666,68,YDLK
DMD,Australia/Brisbane,GMT +10:00,10,Doomadgee Airport,DMD,AU,-17.93696505,138.814535663898,150,YDMG
DNB,Australia/Brisbane,GMT +10:00,10,Dunbar,DNB,AU,-16.010834,142.39055,177,YDBR
DNG,Australia/Perth,GMT +8:00,8,Doongan,DNG,AU,-15.3894937,126.2993393,1295,YDGN
DOX,Australia/Perth,GMT +8:00,8,Dongara,DOX,AU,-29.25,114.933334,13,YDRA
DPO,Australia/Hobart,GMT +11:00,11,Devonport Airport,DPO,AU,-41.1717979,146.427592295725,29,YDPO
DRB,Australia/Perth,GMT +8:00,8,Derby,DRB,AU,-17.3719837,123.662518568981,32,YDBY
DRD,Australia/Brisbane,GMT +10:00,10,Dorunda Station,DRD,AU,-16.5,142.33333,160,YDOR
DRN,Australia/Brisbane,GMT +10:00,10,Dirranbandi,DRN,AU,-28.5845215,148.2195588,554,YDBI
